,0,1
734,62.0,-8837.905674755573
735,62.0,-8839.61873281002
736,62.0,-8831.336182236671
737,62.0,-8803.231977850199
738,62.0,-8824.6393455863
739,62.0,-8848.579217970371
740,62.0,-8877.844490736723
741,62.0,-8877.28293004632
742,62.0,-8910.677768468857
743,62.0,-8882.23344746232
744,63.0,-8390.67922013998
745,63.0,-7979.317292153835
746,63.0,-7954.094001978636
747,63.0,-7936.2883286476135
748,63.0,-7985.399392426014
749,63.0,-22160.650425076485
750,63.0,-7914.104929894209
751,63.0,-22160.15284743905
752,63.0,-7937.3209728598595
753,63.0,-7944.047591865063
754,63.0,-22176.498400390148
755,63.0,-7946.944141119719
756,64.0,-23741.85455623269
757,64.0,-23285.71643564105
758,64.0,-23221.772857785225
759,64.0,-9548.50914055109
760,64.0,-23177.293959587812
761,64.0,-9420.560233980417
762,64.0,-9440.34720236063
763,64.0,-23525.57002145052
764,64.0,-37241.03319776058
765,64.0,-23549.913661807775
766,64.0,-23545.898140102625
767,64.0,-23529.241050064564
768,65.0,-10141.804003745317
769,65.0,-9824.477397978306
770,65.0,-9794.248749047518
771,65.0,-9803.412133932114
772,65.0,-9801.0536621809
773,65.0,-9842.36048567295
774,65.0,-9847.137811511755
775,65.0,-9864.2716370821
776,65.0,-9856.132636994123
777,65.0,-9864.820779591799
778,65.0,-9862.348479807377
779,65.0,-9886.740914613008
780,66.0,-18586.156860351562
781,66.0,-18466.028977394104
782,66.0,-18475.116058945656
783,66.0,-18421.49809232354
784,66.0,-18406.62575608492
785,66.0,-18366.09389653802
786,66.0,-18344.782175779343
787,66.0,-18372.83930695057
788,66.0,-18341.759283453226
789,66.0,-18363.914095818996
790,66.0,-18331.140373557806
791,66.0,-18360.911714196205
792,67.0,-4919.471979916096
793,67.0,-4828.089858174324
794,67.0,-4816.01318436861
795,67.0,-4854.829290688038
796,67.0,-4837.071779549122
797,67.0,-4841.252223134041
798,67.0,-4807.386927485466
799,67.0,-4808.128111243248
800,67.0,-4784.30168735981
801,67.0,-4840.193792164326
802,67.0,-4832.77137863636
803,67.0,-4816.136259317398
804,68.0,-5461.554079592228
805,68.0,-5377.568921685219
806,68.0,-5351.328634858131
807,68.0,-5339.978908538818
808,68.0,-5320.0778242349625
809,68.0,-5324.808522105217
810,68.0,-5328.419987797737
811,68.0,-5312.619130253792
812,68.0,-5360.837698817253
813,68.0,-5390.427648961544
814,68.0,-5345.934640109539
815,68.0,-5369.941096544266
816,69.0,-7272.467304855585
817,69.0,-6999.413462817669
818,69.0,-7005.756673902273
819,69.0,-7012.343896269798
820,69.0,-6993.787631779909
821,69.0,-6993.15292724967
822,69.0,-7022.954786211252
823,69.0,-20641.680415451527
824,69.0,-6980.737855672836
825,69.0,-6992.088518083096
826,69.0,-6978.265234470367
827,69.0,-6946.720215022564
828,70.0,-4373.483534395695
829,70.0,-4204.429971814156
830,70.0,-4171.527603507042
831,70.0,-4187.097984194756
832,70.0,-4200.5127539634705
833,70.0,-4217.442070484161
834,70.0,-4179.63775241375
835,70.0,-4220.772201061249
836,70.0,-4206.108657360077
837,70.0,-4191.31541633606
838,70.0,-4201.059264779091
839,70.0,-4169.940942764282
840,71.0,-6572.006397485733
841,71.0,-19958.62799796462
842,71.0,-19992.293970167637
843,71.0,-20028.85112810135
844,71.0,-20027.766037613153
845,71.0,-19991.094424903393
846,71.0,-34202.070066154
847,71.0,-34206.90072607994
848,71.0,-34168.61570250988
849,71.0,-34172.21640330553
850,71.0,-34126.71944659948
851,71.0,-34120.22662740946
852,72.0,-9925.177453994751
853,72.0,-9364.78345656395
854,72.0,-9365.162757575512
855,72.0,-9350.811182498932
856,72.0,-9367.763190507889
857,72.0,-9365.298625767231
858,72.0,-9354.236004889011
859,72.0,-9399.288977622986
860,72.0,-9357.322758972645
861,72.0,-9340.909300982952
862,72.0,-9306.6606336236
863,72.0,-9241.986033260822
864,73.0,-10840.711036115885
865,73.0,-24575.38375172019
866,73.0,-24535.309141010046
867,73.0,-24519.524285823107
868,73.0,-24513.8012214303
869,73.0,-38324.70259618759
870,73.0,-24494.14107698202
871,73.0,-24441.95627602935
872,73.0,-38290.85001599789
873,73.0,-24474.73652499914
874,73.0,-24489.921274513006
875,73.0,-24480.767800837755
876,74.0,-6877.617654681206
877,74.0,-6742.589044451714
878,74.0,-6654.539288461208
879,74.0,-6632.476412087679
880,74.0,-6614.072754114866
881,74.0,-6610.037227153778
882,74.0,-6572.7778579592705
883,74.0,-6558.841329693794
884,74.0,-6581.415439128876
885,74.0,-6560.954438328743
886,74.0,-20698.05795621872
887,74.0,-20706.817098081112
888,75.0,-21507.8188097775
889,75.0,-35222.430100262165
890,75.0,-35271.81296122074
891,75.0,-35336.80415061116
892,75.0,-35356.71345424652
893,75.0,-35336.24618721008
894,75.0,-35350.274514079094
895,75.0,-35328.98959544301
896,75.0,-35324.551742345095
897,75.0,-35384.24413707852
898,75.0,-35381.99629199505
899,75.0,-35456.91693601012
900,76.0,-9848.546450972557
901,76.0,-9708.206793755293
902,76.0,-9668.296817332506
903,76.0,-9690.151319593191
904,76.0,-9645.784725487232
905,76.0,-9700.599044501781
906,76.0,-9681.419604063034
907,76.0,-9744.834121406078
908,76.0,-9810.350855827332
909,76.0,-9786.539640069008
910,76.0,-9764.330502390862
911,76.0,-9742.695539832115
912,77.0,-7781.366437911987
913,77.0,-7656.483015060425
914,77.0,-7624.620029568672
915,77.0,-7628.442313313484
916,77.0,-7607.104385733604
917,77.0,-7617.170335292816
918,77.0,-7591.215139567852
919,77.0,-7611.294644415379
920,77.0,-7595.664418280125
921,77.0,-7623.469007849693
922,77.0,-7572.987395167351
923,77.0,-7610.397371292114
924,78.0,-6241.05076366663
925,78.0,-34042.6797760725
926,78.0,-33999.15123653412
927,78.0,-33997.633184313774
928,78.0,-34022.432668328285
929,78.0,-34015.361357450485
930,78.0,-34027.37809073925
931,78.0,-34070.71309816837
932,78.0,-34025.153383135796
933,78.0,-34023.9554913044
934,78.0,-33982.75854718685
935,78.0,-20088.699139237404
936,79.0,-36392.05689173937
937,79.0,-49834.70513677597
938,79.0,-49850.669409394264
939,79.0,-49885.21182125807
940,79.0,-49888.67011642456
941,79.0,-49932.367328464985
942,79.0,-49943.114686369896
943,79.0,-49943.56163984537
944,79.0,-49962.45237624645
945,79.0,-49930.48222860694
946,79.0,-49978.17903062701
947,79.0,-49940.426456838846
948,80.0,-24282.365104734898
949,80.0,-51656.55893674493
950,80.0,-51666.52163049579
951,80.0,-51611.75113222003
952,80.0,-51595.85495299101
953,80.0,-65636.84827849269
954,80.0,-65247.373705506325
955,80.0,-65190.54338097572
956,80.0,-79242.12679082155
957,80.0,-79245.08037337661
958,80.0,-93026.88193652034
959,80.0,-79257.97862240672
960,81.0,-10938.544161707163
961,81.0,-10425.531265377998
962,81.0,-10384.396688431501
963,81.0,-10411.014749646187
964,81.0,-10418.449864774942
965,81.0,-10442.787374645472
966,81.0,-10400.428964734077
967,81.0,-10375.85264840722
968,81.0,-10392.959055095911
969,81.0,-10389.736587047577
970,81.0,-10373.567075073719
971,81.0,-10378.698640704155
972,82.0,-23369.392128765583
973,82.0,-22841.134204745293
974,82.0,-22852.91994470358
975,82.0,-22805.54456281662
976,82.0,-22828.170777887106
977,82.0,-22827.29953366518
978,82.0,-22816.598333895206
979,82.0,-36607.8413502574
980,82.0,-36632.836126208305
981,82.0,-36582.337224304676
982,82.0,-22954.027962863445
983,82.0,-9180.89067184925
984,83.0,-5983.613338410854
985,83.0,-5416.180826663971
986,83.0,-19594.72256499529
987,83.0,-19604.19953274727
988,83.0,-19630.042255997658
989,83.0,-19617.06119555235
990,83.0,-19671.978801071644
991,83.0,-19665.073955833912
992,83.0,-5534.926626622677
993,83.0,-5577.669629096985
994,83.0,-5536.979175448418
995,83.0,-5550.514349579811
996,84.0,-21460.267105579376
997,84.0,-20994.69385075569
998,84.0,-21029.88972145319
999,84.0,-20986.594304323196
1000,84.0,-34865.4059292078
1001,84.0,-34859.413692474365
1002,84.0,-34876.469572007656
1003,84.0,-34819.911522090435
1004,84.0,-34808.63620367646
1005,84.0,-20997.290186464787
1006,84.0,-20987.740051180124
1007,84.0,-20987.93665575981
1008,85.0,-7038.695500820875
1009,85.0,-6921.708175867796
1010,85.0,-6912.731363207102
1011,85.0,-6956.844493478537
1012,85.0,-6925.14299865067
1013,85.0,-6868.5690041184425
1014,85.0,-6828.654251798987
1015,85.0,-6768.775833427906
1016,85.0,-20817.13951972127
1017,85.0,-20739.663969546556
1018,85.0,-20710.795758783817
1019,85.0,-20674.221503555775
1020,86.0,-6442.824364244938
1021,86.0,-5631.020051181316
1022,86.0,-5578.2261973023415
1023,86.0,-5536.097257077694
1024,86.0,-19591.39216887951
1025,86.0,-19522.7477799654
1026,86.0,-19456.394311964512
1027,86.0,-5324.642977654934
1028,86.0,-5309.260643064976
1029,86.0,-19348.888156592846
1030,86.0,-5376.057787179947
1031,86.0,-5471.842629849911
1032,87.0,-23208.985864251852
1033,87.0,-22735.667583227158
1034,87.0,-22678.6597289443
1035,87.0,-22678.560594797134
1036,87.0,-36475.49617347121
1037,87.0,-36472.649310946465
1038,87.0,-36529.622653990984
1039,87.0,-36485.777484446764
1040,87.0,-22643.655905753374
1041,87.0,-22683.877103358507
1042,87.0,-22712.215672016144
1043,87.0,-50453.54510909319
1044,88.0,-8746.18687146902
1045,88.0,-8487.31279695034
1046,88.0,-8391.594432383776
1047,88.0,-8368.126713722944
1048,88.0,-8365.30327835679
1049,88.0,-8297.064817488194
1050,88.0,-8311.480186671019
1051,88.0,-8301.575179934502
1052,88.0,-8264.99411725998
1053,88.0,-8232.081979453564
1054,88.0,-8232.377636224031
1055,88.0,-8208.405745863914
1056,89.0,-9675.24101050198
1057,89.0,-9403.315379559994
1058,89.0,-9342.589694723487
1059,89.0,-9334.147304832935
1060,89.0,-9308.888010919094
1061,89.0,-9315.657396405935
1062,89.0,-9370.467390358448
1063,89.0,-9343.893400073051
1064,89.0,-9357.255669176579
1065,89.0,-9401.092744708061
1066,89.0,-9445.861285492778
1067,89.0,-9500.656779423356
1068,90.0,-5265.0889157652855
1069,90.0,-5138.071452319622
1070,90.0,-5148.551971256733
1071,90.0,-5161.989411950111
1072,90.0,-5106.6917552948
1073,90.0,-5147.110502958298
1074,90.0,-5177.043258190155
1075,90.0,-5181.96392172575
1076,90.0,-5169.740839540958
1077,90.0,-5178.240662455559
1078,90.0,-5138.382878243923
1079,90.0,-5160.458552777767
1080,91.0,-7230.016613841057
1081,91.0,-34305.189390301704
1082,91.0,-48457.63314923644
1083,91.0,-34634.404804229736
1084,91.0,-34574.23726555705
1085,91.0,-48483.885099351406
1086,91.0,-48462.91308990121
1087,91.0,-34697.34408837557
1088,91.0,-34804.05062806606
1089,91.0,-48526.19812941551
1090,91.0,-48514.673428595066
1091,91.0,-48528.708864063025
1092,92.0,-8912.003726899624
1093,92.0,-8477.076570779085
1094,92.0,-8412.163956105709
1095,92.0,-8376.499423027039
1096,92.0,-8300.406574845314
1097,92.0,-8283.674811065197
1098,92.0,-8398.094170331955
1099,92.0,-8440.785871982574
1100,92.0,-8462.8981372118
1101,92.0,-8461.90786743164
1102,92.0,-8523.722273647785
1103,92.0,-8609.48812687397
1104,93.0,-4771.582069039345
1105,93.0,-4585.6168192029
1106,93.0,-4565.074596643448
1107,93.0,-4602.463546037674
1108,93.0,-4623.252378940582
1109,93.0,-4616.748116850853
1110,93.0,-4590.33740067482
1111,93.0,-4594.028164982796
1112,93.0,-4536.163597643375
1113,93.0,-4433.7480392456055
1114,93.0,-4426.362232506275
1115,93.0,-4361.071707546711
1116,94.0,-8383.854957520962
1117,94.0,-49646.50908571482
1118,94.0,-35857.87823218107
1119,94.0,-35863.90343683958
1120,94.0,-35881.4509909153
1121,94.0,-21953.929987490177
1122,94.0,-35882.25781413913
1123,94.0,-35862.57776889205
1124,94.0,-35896.452871739864
1125,94.0,-35901.30639243126
1126,94.0,-35887.2182597518
1127,94.0,-35937.23427775502
1128,95.0,-25434.079772025347
1129,95.0,-39010.3407869041
1130,95.0,-38938.55132269859
1131,95.0,-38974.283105015755
1132,95.0,-38993.30636161566
1133,95.0,-38903.99756926298
1134,95.0,-25169.895940959454
1135,95.0,-25141.87308394909
1136,95.0,-25088.734578430653
1137,95.0,-25121.928441762924
1138,95.0,-25116.94921398163
1139,95.0,-25140.29942625761
1140,96.0,-5454.189926028252
1141,96.0,-5258.290273785591
1142,96.0,-5263.245140850544
1143,96.0,-5277.970007896423
1144,96.0,-5281.2336304187775
1145,96.0,-5233.792470633984
1146,96.0,-5229.137617588043
1147,96.0,-5206.822253704071
1148,96.0,-5225.586400568485
1149,96.0,-5250.18601500988
1150,96.0,-5290.887764334679
1151,96.0,-5255.235182285309
1152,97.0,-11377.318348884583
1153,97.0,-10785.350036919117
1154,97.0,-10750.486338809133
1155,97.0,-10727.410953342915
1156,97.0,-10771.293658614159
1157,97.0,-10748.952191248536
1158,97.0,-10756.641808897257
1159,97.0,-10730.024816095829
1160,97.0,-10690.204397067428
1161,97.0,-10714.873338341713
1162,97.0,-10723.14736329019
1163,97.0,-10701.177989169955
1164,98.0,-4329.5088403224945
1165,98.0,-3984.0186621546745
1166,98.0,-3949.566249728203
1167,98.0,-3907.409680068493
1168,98.0,-3919.212524473667
1169,98.0,-3939.1174353957176
1170,98.0,-3907.1300669312477
1171,98.0,-3933.5450853705406
1172,98.0,-3928.8459705114365
1173,98.0,-3907.8488676548004
1174,98.0,-3902.0878161787987
1175,98.0,-3944.840568482876
1176,99.0,-3746.6398020982742
1177,99.0,-3354.3777182102203
1178,99.0,-3341.33426630497
1179,99.0,-3333.673421382904
1180,99.0,-3330.278414428234
1181,99.0,-3358.028016924858
1182,99.0,-3369.5570229887962
1183,99.0,-3352.606747686863
1184,99.0,-3393.8989602923393
1185,99.0,-3347.7811702489853
1186,99.0,-3381.101522386074
1187,99.0,-3389.57775080204
1188,100.0,-9587.550218641758
1189,100.0,-9192.119437396526
1190,100.0,-9116.983341664076
1191,100.0,-9078.00707885623
1192,100.0,-9031.035279721022
1193,100.0,-9030.582186222076
1194,100.0,-9022.901938647032
1195,100.0,-9044.619687139988
1196,100.0,-9044.718317329884
1197,100.0,-9083.650260657072
1198,100.0,-9102.802562505007
1199,100.0,-9130.85840755701
1200,101.0,-10967.472929000854
1201,101.0,-24254.70738250017
1202,101.0,-24223.907769054174
1203,101.0,-24273.48179373145
1204,101.0,-24305.405685782433
1205,101.0,-24332.303518235683
1206,101.0,-24329.41594335437
1207,101.0,-24309.13838851452
1208,101.0,-24298.38303464651
1209,101.0,-24266.06247934699
1210,101.0,-24217.56983834505
1211,101.0,-10457.060041815042
1212,102.0,-10102.748152971268
1213,102.0,-23585.56802868843
1214,102.0,-9772.115473508835
1215,102.0,-9771.208784490824
1216,102.0,-9802.585042476654
1217,102.0,-9808.299086898565
1218,102.0,-9858.575093507767
1219,102.0,-9862.397881507874
1220,102.0,-9919.535805344582
1221,102.0,-23604.557916224003
1222,102.0,-23723.157834410667
1223,102.0,-9917.339859366417
1224,103.0,-6574.040213108063
1225,103.0,-6030.290945351124
1226,103.0,-6028.808460712433
1227,103.0,-6007.718570411205
1228,103.0,-6015.26266682148
1229,103.0,-5884.090289950371
1230,103.0,-5805.092147171497
1231,103.0,-5727.878267943859
1232,103.0,-5782.8175501823425
1233,103.0,-5790.557058036327
1234,103.0,-5827.600380659103
1235,103.0,-5884.392666995525
1236,104.0,-8208.242617487907
1237,104.0,-7641.98672914505
1238,104.0,-7660.816921830177
1239,104.0,-7642.178810179234
1240,104.0,-7667.265819549561
1241,104.0,-7659.089427232742
1242,104.0,-7682.9662873744965
1243,104.0,-7699.381613075733
1244,104.0,-7719.603400170803
1245,104.0,-7744.921595394611
1246,104.0,-7765.424362659454
1247,104.0,-7815.5728959441185
1248,105.0,-8070.447898745537
1249,105.0,-7934.069516003132
1250,105.0,-7893.330346286297
1251,105.0,-7859.454438924789
1252,105.0,-7846.439869046211
1253,105.0,-7830.923694014549
1254,105.0,-7841.238634824753
1255,105.0,-7823.546314775944
1256,105.0,-7811.348284423351
1257,105.0,-7721.483597397804
1258,105.0,-7639.678255558014
1259,105.0,-7607.646385669708
1260,106.0,-8204.554217994213
1261,106.0,-7803.013040959835
1262,106.0,-7811.875889241695
1263,106.0,-7792.928783535957
1264,106.0,-7738.755482077599
1265,106.0,-7724.020512938499
1266,106.0,-7731.185765206814
1267,106.0,-7661.827246487141
1268,106.0,-7655.758939027786
1269,106.0,-7697.9841812849045
1270,106.0,-7674.954902768135
1271,106.0,-7719.64885109663
1272,107.0,-6740.267834305763
1273,107.0,-20431.866037130356
1274,107.0,-20434.88647300005
1275,107.0,-20412.28158670664
1276,107.0,-20460.492202818394
1277,107.0,-20480.579652369022
1278,107.0,-20529.130428910255
1279,107.0,-20556.69141817093
1280,107.0,-20556.151633143425
1281,107.0,-20537.130874872208
1282,107.0,-20502.936347305775
1283,107.0,-20449.324320435524
1284,108.0,-4455.585282564163
1285,108.0,-4236.243549108505
1286,108.0,-4244.982347011566
1287,108.0,-4257.637268424034
1288,108.0,-4283.792713403702
1289,108.0,-4259.880244255066
1290,108.0,-4291.238860011101
1291,108.0,-4253.838931441307
1292,108.0,-4242.969749689102
1293,108.0,-4205.597639203072
1294,108.0,-4267.785742402077
1295,108.0,-4272.410360693932
1296,109.0,-3979.0236349105835
1297,109.0,-3842.9310567379
1298,109.0,-3829.9159915447235
1299,109.0,-3822.018089413643
1300,109.0,-3835.7835758924484
1301,109.0,-3815.9241391420364
1302,109.0,-3809.4240398406982
1303,109.0,-3836.9881613254547
1304,109.0,-3843.939579844475
1305,109.0,-3822.67852973938
1306,109.0,-3834.0777678489685
1307,109.0,-3819.1703827381134
1308,110.0,-6092.2773549854755
1309,110.0,-19578.495315492153
1310,110.0,-19554.870144605637
1311,110.0,-19535.558686435223
1312,110.0,-19532.055658578873
1313,110.0,-5624.012546032667
1314,110.0,-5666.176543176174
1315,110.0,-5684.639633536339
1316,110.0,-5694.0861939787865
1317,110.0,-5688.042184650898
1318,110.0,-19684.847177147865
1319,110.0,-19672.291081130505
1320,111.0,-8403.072855174541
1321,111.0,-7949.504452347755
1322,111.0,-7977.681630253792
1323,111.0,-8053.8955971598625
1324,111.0,-8079.875651597977
1325,111.0,-8075.563232600689
1326,111.0,-8029.568709731102
1327,111.0,-7966.5559604763985
1328,111.0,-35829.684054881334
1329,111.0,-35843.59274375439
1330,111.0,-21864.072686374187
1331,111.0,-21855.462821364403
1332,112.0,-8175.616716593504
1333,112.0,-7813.188019692898
1334,112.0,-7750.481860339642
1335,112.0,-7734.460577517748
1336,112.0,-7794.530358314514
1337,112.0,-7806.54080748558
1338,112.0,-7840.294370353222
1339,112.0,-7890.563152432442
1340,112.0,-7886.899192333221
1341,112.0,-7869.578367173672
1342,112.0,-7855.293427109718
1343,112.0,-7843.917660117149
1344,113.0,-6012.382042348385
1345,113.0,-5693.246825277805
1346,113.0,-5678.631451368332
1347,113.0,-5683.463945329189
1348,113.0,-5659.947686731815
1349,113.0,-5654.801368057728
1350,113.0,-5578.359210431576
1351,113.0,-5583.3239533901215
1352,113.0,-5540.190704703331
1353,113.0,-5542.857181668282
1354,113.0,-5585.604056358337
1355,113.0,-5580.647733747959
1356,114.0,-21483.374671578407
1357,114.0,-35135.722987532616
1358,114.0,-35114.31845295429
1359,114.0,-35101.14693301916
1360,114.0,-35141.482800126076
1361,114.0,-21201.641333937645
1362,114.0,-21206.65384942293
1363,114.0,-21222.59049320221
1364,114.0,-35063.71367800236
1365,114.0,-35054.599300801754
1366,114.0,-21159.181655287743
1367,114.0,-21128.372527897358
1368,115.0,-8335.303344130516
1369,115.0,-8097.182938754559
1370,115.0,-8109.4476291537285
1371,115.0,-8079.171601235867
1372,115.0,-21697.42339128256
1373,115.0,-8047.025036513805
1374,115.0,-8061.0299852490425
1375,115.0,-8050.153549015522
1376,115.0,-8053.261584639549
1377,115.0,-21691.054234445095
1378,115.0,-21696.654263079166
1379,115.0,-21706.036123871803
1380,116.0,-8054.589836001396
1381,116.0,-7819.406327009201
1382,116.0,-7831.005466580391
1383,116.0,-7874.3465185165405
1384,116.0,-7833.977282643318
1385,116.0,-7826.455098986626
1386,116.0,-7812.7895373106
1387,116.0,-7834.389799237251
1388,116.0,-7822.2761288285255
1389,116.0,-7799.187418818474
1390,116.0,-7792.630526423454
1391,116.0,-7795.655963420868
1392,117.0,-8512.0794531703
1393,117.0,-21912.647876381874
1394,117.0,-21856.931519448757
1395,117.0,-21862.62507879734
1396,117.0,-21873.566927850246
1397,117.0,-8183.340572416782
1398,117.0,-8206.257916092873
1399,117.0,-8225.43463408947
1400,117.0,-8231.273652911186
1401,117.0,-8240.734711587429
1402,117.0,-21942.081190288067
1403,117.0,-21920.91357344389
1404,118.0,-7116.109120249748
1405,118.0,-6825.85574388504
1406,118.0,-6817.887918353081
1407,118.0,-6820.874845087528
1408,118.0,-6829.198580086231
1409,118.0,-6816.934827566147
1410,118.0,-6806.273921132088
1411,118.0,-6786.986964344978
1412,118.0,-6748.865029811859
1413,118.0,-6678.172100484371
1414,118.0,-6686.902087330818
1415,118.0,-6663.431511223316
1416,119.0,-5503.941948354244
1417,119.0,-19357.21822041273
1418,119.0,-19338.83315014839
1419,119.0,-19373.48842817545
1420,119.0,-5325.387844085693
1421,119.0,-5342.238932192326
1422,119.0,-5353.568572342396
1423,119.0,-5367.095270693302
1424,119.0,-5366.158844470978
1425,119.0,-5351.611462771893
1426,119.0,-5327.672096431255
1427,119.0,-5314.310057997704
1428,120.0,-5013.927541673183
1429,120.0,-4573.00612360239
1430,120.0,-4553.648115992546
1431,120.0,-4593.129558563232
1432,120.0,-4573.386388421059
1433,120.0,-4575.10183006525
1434,120.0,-4563.206495940685
1435,120.0,-4582.180168926716
1436,120.0,-4550.781658887863
1437,120.0,-4535.340602695942
1438,120.0,-4586.522324681282
1439,120.0,-4535.177555680275
